review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at,sentiment_label,contains_spoiler,helpful_votes,review_language
URV000137,USR0035,MOV0003,VEW000409,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-08T16:13:33Z,neutral,false,124,ko
URV000138,USR0035,MOV0097,VEW000410,4.5,다시 보고 싶은 “까마귀 첨탑: 연대기”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-06-27T05:37:10Z,positive,true,107,ko
URV000139,USR0035,MOV0115,VEW000411,2.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-09T17:19:23Z,neutral,false,51,ko
URV000140,USR0035,MOV0103,VEW000412,2,아쉬움이 남은 파도의 불씨: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-03-13T09:36:48Z,negative,false,30,ko
URV000141,USR0036,MOV0090,VEW000421,1.5,아쉬움이 남은 빛의 수호자: 교차점,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-16T13:13:22Z,negative,false,297,ko
URV000142,USR0036,MOV0106,VEW000422,1,아쉬움이 남은 파도의 불씨: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-06-15T19:28:07Z,negative,true,152,ko
URV000143,USR0036,MOV0120,VEW000423,1.5,아쉬움이 남은 새별 들판: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-12-24T13:24:50Z,negative,false,93,ko
URV000144,USR0036,MOV0059,VEW000424,3.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-07-29T00:17:28Z,neutral,false,319,ko
URV000145,USR0037,MOV0157,VEW000433,4.5,다시 보고 싶은 “호박빛 회로: 연대기”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-10-26T19:32:54Z,positive,false,340,pt
URV000146,USR0037,MOV0001,VEW000434,4,다시 보고 싶은 “별비: 기록”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-03-19T17:13:51Z,positive,false,239,ko
URV000147,USR0037,MOV0090,VEW000435,2,아쉬움이 남은 빛의 수호자: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-11T07:13:50Z,negative,false,58,ko
URV000148,USR0037,MOV0066,VEW000436,1.5,아쉬움이 남은 오리온 골짜기: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2022-04-18T20:02:16Z,negative,false,160,pt
URV000149,USR0038,MOV0158,VEW000445,3,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-09-25T09:54:01Z,neutral,true,36,ko
URV000150,USR0038,MOV0189,VEW000446,4.5,다시 보고 싶은 “비취 주파수: 몽상”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-05-11T15:57:43Z,positive,false,41,ko
URV000151,USR0038,MOV0155,VEW000447,4,다시 보고 싶은 “호박빛 회로: 정원”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-12-14T06:25:55Z,positive,false,272,en
URV000152,USR0038,MOV0188,VEW000448,2.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-10T07:06:03Z,neutral,false,59,ko
URV000153,USR0039,MOV0113,VEW000457,2,아쉬움이 남은 새별 들판: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-22T22:19:55Z,negative,false,157,ko
URV000154,USR0039,MOV0034,VEW000458,1.5,아쉬움이 남은 잿빛 파도: 규약,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-04-22T03:53:26Z,negative,true,279,en
URV000155,USR0039,MOV0093,VEW000459,2,아쉬움이 남은 까마귀 첨탑: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-21T13:48:46Z,negative,false,201,ko
URV000156,USR0039,MOV0125,VEW000460,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-05-09T13:08:34Z,neutral,false,241,ko
URV000157,USR0040,MOV0155,VEW000469,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-01-22T19:53:38Z,neutral,false,151,ko
URV000158,USR0040,MOV0150,VEW000470,2.5,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-19T12:58:06Z,neutral,true,231,ko
URV000159,USR0040,MOV0194,VEW000471,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-15T20:54:07Z,neutral,true,293,ko
URV000160,USR0040,MOV0169,VEW000472,3,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-13T14:57:44Z,neutral,false,129,ko
URV000161,USR0041,MOV0032,VEW000481,2,아쉬움이 남은 잿빛 파도: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-12-07T04:46:17Z,negative,false,233,ko
URV000162,USR0041,MOV0105,VEW000482,2,아쉬움이 남은 파도의 불씨: 정원,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-04-11T17:38:17Z,negative,false,198,ko
URV000163,USR0041,MOV0049,VEW000483,2.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-07-02T13:19:48Z,neutral,false,72,ko
URV000164,USR0041,MOV0200,VEW000484,2.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-19T11:54:37Z,neutral,false,121,ko
URV000165,USR0042,MOV0193,VEW000493,1.5,아쉬움이 남은 진홍 항구: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-09T23:16:20Z,negative,false,338,ko
URV000166,USR0042,MOV0118,VEW000494,3.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-18T03:55:01Z,neutral,false,282,ko
URV000167,USR0042,MOV0051,VEW000495,2,아쉬움이 남은 안개의 도시: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-04-20T16:30:19Z,negative,true,118,ko
URV000168,USR0042,MOV0088,VEW000496,2,아쉬움이 남은 빛의 수호자: 별자리,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-12-22T02:26:32Z,negative,false,340,ko
URV000169,USR0043,MOV0048,VEW000505,2.5,장단점이 뚜렷한 Animation,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-03-09T09:45:03Z,neutral,false,27,ko
URV000170,USR0043,MOV0180,VEW000506,3.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-01-01T10:15:43Z,neutral,false,232,ko
URV000171,USR0043,MOV0173,VEW000507,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-24T18:20:04Z,neutral,true,50,en
URV000172,USR0043,MOV0177,VEW000508,1,아쉬움이 남은 겨울 지도: 연대기,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2022-11-02T18:32:52Z,negative,false,58,ko
URV000173,USR0044,MOV0182,VEW000517,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-01-30T19:45:46Z,neutral,false,243,hi
URV000174,USR0044,MOV0129,VEW000518,3.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-03-04T18:35:50Z,neutral,false,121,ko
URV000175,USR0044,MOV0125,VEW000519,2,아쉬움이 남은 황조롱이의 새벽: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-05-29T12:04:44Z,negative,false,48,ko
URV000176,USR0044,MOV0120,VEW000520,2,아쉬움이 남은 새별 들판: 교차점,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-05-30T06:15:25Z,negative,false,50,ko
URV000177,USR0045,MOV0112,VEW000529,4,다시 보고 싶은 “새별 들판: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-07-03T21:00:17Z,positive,false,87,de
URV000178,USR0045,MOV0031,VEW000530,3.5,장단점이 뚜렷한 Drama,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-03-27T10:07:07Z,neutral,false,4,ko
URV000179,USR0045,MOV0045,VEW000531,2.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-06T11:20:14Z,neutral,false,265,ko
URV000180,USR0045,MOV0032,VEW000532,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-20T16:21:19Z,neutral,false,35,ko
URV000181,USR0046,MOV0177,VEW000541,1.5,아쉬움이 남은 겨울 지도: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-16T11:04:50Z,negative,false,52,ko
URV000182,USR0046,MOV0053,VEW000542,4,다시 보고 싶은 “안개의 도시: 항해”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-03-03T12:37:36Z,positive,false,194,ko
URV000183,USR0046,MOV0198,VEW000543,2,아쉬움이 남은 진홍 항구: 별자리,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2023-05-20T19:58:27Z,negative,false,182,ko
URV000184,USR0046,MOV0135,VEW000544,4,다시 보고 싶은 “내일의 유리: 정원”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-06-15T11:18:28Z,positive,false,27,ko
URV000185,USR0047,MOV0010,VEW000553,4,다시 보고 싶은 “별비: 교차점”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2024-05-23T14:00:35Z,positive,false,213,pt
URV000186,USR0047,MOV0064,VEW000554,2.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-02T23:53:22Z,neutral,false,335,ko
URV000187,USR0047,MOV0184,VEW000555,1.5,아쉬움이 남은 비취 주파수: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-04-02T19:08:02Z,negative,false,90,ko
URV000188,USR0047,MOV0109,VEW000556,2,아쉬움이 남은 파도의 불씨: 몽상,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-03-18T03:23:28Z,negative,false,225,ko
URV000189,USR0048,MOV0094,VEW000565,2,아쉬움이 남은 까마귀 첨탑: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-08-31T06:23:54Z,negative,false,212,ko
URV000190,USR0048,MOV0004,VEW000566,2.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-07-24T12:12:08Z,neutral,false,312,ko
URV000191,USR0048,MOV0146,VEW000567,3,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-10-30T18:16:24Z,neutral,false,332,ko
URV000192,USR0048,MOV0087,VEW000568,3,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-02-05T03:32:55Z,neutral,false,334,ko
URV000193,USR0049,MOV0112,VEW000577,4,다시 보고 싶은 “새별 들판: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2021-12-07T22:11:46Z,positive,false,140,ko
URV000194,USR0049,MOV0194,VEW000578,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-31T03:40:17Z,neutral,false,177,en
URV000195,USR0049,MOV0049,VEW000579,2.5,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-06-20T14:37:36Z,neutral,false,278,ko
URV000196,USR0049,MOV0149,VEW000580,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-30T23:42:02Z,neutral,false,154,en
URV000197,USR0050,MOV0022,VEW000589,3.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-07-09T07:26:56Z,neutral,false,79,ko
URV000198,USR0050,MOV0099,VEW000590,3,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-09-18T02:53:55Z,neutral,false,286,ko
URV000199,USR0050,MOV0135,VEW000591,3,장단점이 뚜렷한 Romance,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-11T06:55:18Z,neutral,true,244,ko
URV000200,USR0050,MOV0175,VEW000592,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-22T02:08:58Z,neutral,false,242,ko
URV000201,USR0051,MOV0132,VEW000601,2.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-06-25T19:04:49Z,neutral,false,151,ko
URV000202,USR0051,MOV0062,VEW000602,2,아쉬움이 남은 오리온 골짜기: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-06-25T03:34:15Z,negative,false,350,ko
URV000203,USR0051,MOV0131,VEW000603,2.5,장단점이 뚜렷한 Drama,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-12-29T23:12:27Z,neutral,false,173,ko
URV000204,USR0051,MOV0105,VEW000604,1.5,아쉬움이 남은 파도의 불씨: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-10-19T23:06:50Z,negative,false,281,en
URV000205,USR0052,MOV0043,VEW000613,2.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-03T14:33:45Z,neutral,false,177,ko
URV000206,USR0052,MOV0057,VEW000614,2.5,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-29T06:49:19Z,neutral,false,261,ko
URV000207,USR0052,MOV0108,VEW000615,3,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-09T13:23:56Z,neutral,false,249,ko
URV000208,USR0052,MOV0165,VEW000616,1,아쉬움이 남은 빈 프리즘: 정원,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-11-04T22:08:52Z,negative,false,260,ko
URV000209,USR0053,MOV0155,VEW000625,3,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-07-13T19:53:23Z,neutral,false,37,ko
URV000210,USR0053,MOV0192,VEW000626,2,아쉬움이 남은 진홍 항구: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-01-13T07:12:57Z,negative,false,159,ko
URV000211,USR0053,MOV0197,VEW000627,2.5,장단점이 뚜렷한 Documentary,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-12-04T01:59:45Z,neutral,false,165,en
URV000212,USR0053,MOV0055,VEW000628,2,아쉬움이 남은 안개의 도시: 정원,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-09T17:52:21Z,negative,false,121,ko
URV000213,USR0054,MOV0038,VEW000637,3,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-02-21T14:59:52Z,neutral,false,326,ko
URV000214,USR0054,MOV0001,VEW000638,4,다시 보고 싶은 “별비: 기록”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2024-01-28T06:38:36Z,positive,false,317,ko
URV000215,USR0054,MOV0159,VEW000639,4.5,다시 보고 싶은 “호박빛 회로: 몽상”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-02-10T20:53:24Z,positive,false,105,ko
URV000216,USR0054,MOV0128,VEW000640,2.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-01-27T05:45:05Z,neutral,false,77,ko
URV000217,USR0055,MOV0061,VEW000649,2.5,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-10-12T03:19:58Z,neutral,false,296,de
URV000218,USR0055,MOV0197,VEW000650,2,아쉬움이 남은 진홍 항구: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-08-12T08:37:02Z,negative,false,322,de
URV000219,USR0055,MOV0062,VEW000651,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-18T19:54:45Z,neutral,false,18,de
URV000220,USR0055,MOV0049,VEW000652,3.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-05-08T08:57:14Z,neutral,false,275,ko
URV000221,USR0056,MOV0135,VEW000661,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-02-15T08:50:29Z,neutral,false,115,ko
URV000222,USR0056,MOV0105,VEW000662,1,아쉬움이 남은 파도의 불씨: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-10-01T06:36:15Z,negative,false,277,ja
URV000223,USR0056,MOV0075,VEW000663,1.5,아쉬움이 남은 메아리 항구: 정원,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-07-15T04:20:43Z,negative,false,129,ja
URV000224,USR0056,MOV0056,VEW000664,3.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-01-16T02:21:40Z,neutral,false,264,ko
URV000225,USR0057,MOV0082,VEW000673,1,아쉬움이 남은 빛의 수호자: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-01-02T19:00:17Z,negative,false,304,ko
URV000226,USR0057,MOV0176,VEW000674,3.5,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-02-15T15:20:04Z,neutral,true,8,pt
URV000227,USR0057,MOV0126,VEW000675,2,아쉬움이 남은 황조롱이의 새벽: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-06-15T21:59:13Z,negative,false,300,ko
URV000228,USR0057,MOV0167,VEW000676,3,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2022-12-03T23:09:07Z,neutral,false,60,ko
URV000229,USR0058,MOV0014,VEW000685,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-25T13:39:53Z,neutral,false,199,ko
URV000230,USR0058,MOV0116,VEW000686,2.5,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-29T16:00:05Z,neutral,false,218,ko
URV000231,USR0058,MOV0020,VEW000687,1.5,아쉬움이 남은 푸른 궤도: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-06-05T12:39:51Z,negative,true,307,ko
URV000232,USR0058,MOV0200,VEW000688,2.5,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-03-09T09:43:07Z,neutral,false,162,ko
URV000233,USR0059,MOV0178,VEW000697,2.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-07-11T12:30:31Z,neutral,false,333,ko
